numero;nom;plan_eau;municipalite;mrc;categorie;lat;lon;url_fiche
X0000680;nan;Zom, Lacs à / Jerry, Branche à;Saint-Eusèbe;Témiscouata;Faible contenance;47.545858;-68.919655;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000681;nan;Zom, Lacs à / Jerry, Branche à;Saint-Eusèbe;Témiscouata;Faible contenance;47.546408;-68.918406;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000688;nan;Bouchard, Cours d'eau;Témiscouata-sur-le-Lac;Témiscouata;Faible contenance;47.612872;-68.856828;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000689;Asselin, Barrage;Asselin, Lac / Asselin, Ruisseau;Lejeune;Témiscouata;Petit barrage;47.835944;-68.443;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000690;Ruisseau-Lajoie, Barrage du;Lajoie, Ruisseau;Lejeune;Témiscouata;Faible contenance;47.839639;-68.410825;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000691;Lajoie, Barrage;Lajoie, Lac / Lajoie, Ruisseau;Lejeune;Témiscouata;Faible contenance;47.868858;-68.412514;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000692;Étang-du-Camp, Barrage de l';Camp, Étang du / Brûlé, Ruisseau;Saint-Michel-du-Squatec;Témiscouata;Faible contenance;47.857686;-68.611525;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000693;Petit-Lac-Lajoie, Barrage du;Lajoie, Petit lac / Lajoie, Ruisseau;Lejeune;Témiscouata;Petit barrage;47.853514;-68.413714;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000694;Castor, Barrage du;Castor, Lac du / Trib.47D.54M.14S.-68D.27M.54S.;Biencourt;Témiscouata;Petit barrage;47.876375;-68.435375;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000695;nan;Julie, Lac / Trib.47D.50M.56S.-68D.28M.29S.;Biencourt;Témiscouata;Petit barrage;47.859978;-68.479719;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000699;Auclair, Barrage;Auclair, Lac / Auclair, Ruisseau;Saint-Michel-du-Squatec;Témiscouata;Petit barrage;47.883103;-68.570267;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000700;Barrage numéro 0113065004 - Île, Barrage de l';Île, Lac de l' / Auclair, Ruisseau;Biencourt;Témiscouata;Petit barrage;47.893303;-68.535864;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000701;nan;Trib.47D.41M.19S.-68D.55M.18S.;Témiscouata-sur-le-Lac;Témiscouata;Petit barrage;47.682339;-68.918956;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000703;nan;Lac Rond, Décharge du;Saint-Pierre-de-Lamy;Témiscouata;Faible contenance;47.7722;-69.029533;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000704;nan;Rond, Lac / Lac Rond, Décharge du;Saint-Pierre-de-Lamy;Témiscouata;Petit barrage;47.784092;-69.035231;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000705;nan;ERNEST-PELLETIER / Ha! Ha!, Ruisseau des;Saint-Louis-du-Ha! Ha!;Témiscouata;Faible contenance;47.689444;-68.948592;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000706;nan;Ha! Ha!, Ruisseau des;Saint-Louis-du-Ha! Ha!;Témiscouata;Faible contenance;47.690833;-68.950278;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000707;nan;ERNEST-PELLETIER / Ha! Ha!, Ruisseau des;Saint-Louis-du-Ha! Ha!;Témiscouata;Faible contenance;47.689444;-68.949722;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000708;nan;Savane, Rivière;Saint-Louis-du-Ha! Ha!;Témiscouata;Faible contenance;47.703489;-68.990317;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000710;nan;F2106 / Trib.47D.41M.06S.-69D.14M.06S.;Saint-Honoré-de-Témiscouata;Témiscouata;Faible contenance;47.688411;-69.229203;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000711;nan;Tremblay, Lac à / Trib.47D.40M.38S.-69D.13M.30S.;Saint-Honoré-de-Témiscouata;Témiscouata;Forte contenance;47.682953;-69.220531;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000714;nan;Landry,;Saint-Honoré-de-Témiscouata;Témiscouata;Petit barrage;47.683403;-69.076203;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000717;nan;Dubé, Cours d'eau;Saint-Honoré-de-Témiscouata;Témiscouata;Faible contenance;47.673156;-69.115731;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000718;nan;Dubé, Cours d'eau;Saint-Honoré-de-Témiscouata;Témiscouata;Faible contenance;47.673694;-69.115944;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000719;nan;F2331 / Dubé, Cours d'eau;Saint-Honoré-de-Témiscouata;Témiscouata;Faible contenance;47.674606;-69.115786;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000722;nan;Drapeau, Lac à / Trib.47D.28M.34S.-69D.10M.00S.;Pohénégamook;Témiscouata;Faible contenance;47.479886;-69.161564;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000724;nan;Castor, Ruisseau du;Saint-Athanase;Témiscouata;Petit barrage;47.421675;-69.386244;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000725;Truite, Barrage à la;Truite, Lac à la / Noire, Rivière;Saint-Athanase;Témiscouata;Petit barrage;47.374022;-69.500922;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000726;Chaudière, Barrage;Chaudière, Lac / Trib.47D.16M.40S.-69D.46M.59S.;Mont-Carmel;Kamouraska;Forte contenance;47.287917;-69.763525;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000727;Grosse-Truite, Barrage de la;Grosse Truite, Lac de la / Trib.47D.12M.14S.-69D.39M.27S.;Mont-Carmel;Kamouraska;Petit barrage;47.202628;-69.6752;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000729;nan;Pivard, Rivière;Saint-Pascal;Kamouraska;Faible contenance;47.535989;-69.721922;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000730;Morin, Barrage;Morin, Lac / Fourchue, Rivière;Saint-Alexandre-de-Kamouraska;Kamouraska;Forte contenance;47.649319;-69.511511;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000731;Morin, Digue;Morin, Lac / Fourchue, Rivière;Picard;Kamouraska;Forte contenance (parent);47.653278;-69.504433;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000741;nan;F1937 / Trib.47D.23M.06S.-69D.38M.41S.;Picard;Kamouraska;Forte contenance;47.366742;-69.592606;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000743;Parke, Barrage de;Parke, Lac de / Trib.47D.35M.37S.-69D.33M.29S.;Picard;Kamouraska;Forte contenance;47.573481;-69.527547;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000744;Petit-Lac-Sainte-Anne, Barrage du;Sainte-Anne, Petit lac / Sainte-Anne, Rivière;Petit-Lac-Sainte-Anne;Kamouraska;Forte contenance;47.212931;-69.804433;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000746;Étang-de-l'Écluse, Barrage de l';Écluse, Étang de l' / Sainte-Anne, Rivière;Petit-Lac-Sainte-Anne;Kamouraska;Forte contenance;47.241203;-69.808633;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000747;nan;Un Mille, Lac / Trib.48D.17M.13S.-72D.03M.12S.;Lac-Bouchette;Le Domaine-du-Roy;Petit barrage;48.274128;-72.1078;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000748;Commissaires, Barrage des;Commissaires, Lac des / Ouiatchouan, Rivière;Lac-Bouchette;Le Domaine-du-Roy;Forte contenance;48.202714;-72.242889;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000750;nan;Désir, Grande Rivière;Chambord;Le Domaine-du-Roy;Petit barrage;48.385406;-72.082761;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000751;Caron, Écluse des;Blackburn, Ruisseau;Roberval;Le Domaine-du-Roy;Faible contenance;48.51005;-72.253333;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000752;nan;Otis, Ruisseau;Roberval;Le Domaine-du-Roy;Faible contenance;48.49945;-72.2604;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000754;Ouellet-1, Barrage;Ouellet, Rivière;Roberval;Le Domaine-du-Roy;Faible contenance;48.435028;-72.191375;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000755;nan;Trib.48D.30M.27S.-72D.19M.05S.;Sainte-Hedwidge;Le Domaine-du-Roy;Faible contenance;48.504789;-72.328675;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000756;nan;Aimé, Lac à / Trib.48D.25M.53S.-72D.24M.11S.;Sainte-Hedwidge;Le Domaine-du-Roy;Faible contenance;48.432344;-72.410472;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000757;nan;Clair, Lac / Chasse, Rivière à la;Saint-Prime;Le Domaine-du-Roy;Faible contenance;48.559461;-72.3429;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000758;nan;Ours, Rivière à l';Saint-Prime;Le Domaine-du-Roy;Faible contenance;48.580711;-72.489536;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000759;nan;Saumons, Rivière aux;La Doré;Le Domaine-du-Roy;Petit barrage;48.696919;-72.645514;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000760;Lac-du-Caribou, Barrage du;Caribou, Lac du / Croche, Rivière;Lac-Ashuapmushuan;Le Domaine-du-Roy;Petit barrage;48.405306;-72.729297;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000761;Renard, Barrage du;Renard, Lac du / Trib.48D.47M.44S.-72D.48M.54S.;Lac-Ashuapmushuan;Le Domaine-du-Roy;Petit barrage;48.798481;-72.829936;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000763;Bonhomme, Barrage;Bonhomme, Lac / Bonhomme, Rivière;Lac-Ashuapmushuan;Le Domaine-du-Roy;Forte contenance;48.249833;-72.990194;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000764;Thomas-Soucy, Écluse à;Raimbault, Rivière;Lac-Ashuapmushuan;Le Domaine-du-Roy;Faible contenance;48.341458;-72.834653;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000765;Otter, Barrage;Otter, Lac / Trenche Est, Rivière;Lac-Ashuapmushuan;Le Domaine-du-Roy;Petit barrage;48.312558;-72.913639;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000766;Petite-Rivière-Trenche-Ouest, Barrage de la;Trenche Ouest, Petite rivière;Lac-Ashuapmushuan;Le Domaine-du-Roy;Petit barrage;48.313881;-72.92975;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000767;Erik, Barrage;Erik, Lac / Gros Ruisseau, Le;Lac-Ashuapmushuan;Le Domaine-du-Roy;Petit barrage;48.568139;-73.011182;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000768;nan;TRIB.48D.47M.25S.-71D.58M.25S.;Saint-Augustin;Maria-Chapdelaine;Faible contenance;48.809825;-71.917411;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000769;nan;Péribonka, Petite rivière;Sainte-Jeanne-d'Arc;Maria-Chapdelaine;Faible contenance;48.86449;-72.08199;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000770;nan;Trib.48D.53M.57S.-72D.11M.29S.;Dolbeau-Mistassini;Maria-Chapdelaine;Faible contenance;48.903308;-72.190308;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000771;nan;Trib.48D.55M.08S.-72D.12M.41S.;Dolbeau-Mistassini;Maria-Chapdelaine;Faible contenance;48.912028;-72.206889;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000773;nan;Trib.48D.57M.34S.-72D.09M.17S.;Dolbeau-Mistassini;Maria-Chapdelaine;Faible contenance;48.961172;-72.143683;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000775;nan;Trib.48D.52M.47S.-72D.36M.43S.;Normandin;Maria-Chapdelaine;Faible contenance;48.877189;-72.614089;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000776;nan;Trib.48D.52M.47S.-72D.36M.43S.;Normandin;Maria-Chapdelaine;Faible contenance;48.877097;-72.618236;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000778;nan;Ticouapé, Rivière;Normandin;Maria-Chapdelaine;Faible contenance;48.870161;-72.536342;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000779;nan;Ticouapé, Rivière;Saint-Thomas-Didyme;Maria-Chapdelaine;Faible contenance;48.903342;-72.604814;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000780;nan;Trib.48D.56M.36S.-72D.10M.52S.;Saint-Stanislas;Maria-Chapdelaine;Faible contenance;48.946603;-72.184833;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000781;Noir, Barrage;Noir, Lac / Trib.49D.00M.28S.-72D.02M.16S.;Passes-Dangereuses;Maria-Chapdelaine;Forte contenance;49.015289;-72.030892;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000782;nan;Trib.48D.58M.25S.-72D.04M.33S.;Passes-Dangereuses;Maria-Chapdelaine;Faible contenance;48.976722;-72.0498;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000783;Étienniche, Barrage;Étienniche, Lac / Étienniche, Rivière;Passes-Dangereuses;Maria-Chapdelaine;Forte contenance;49.577694;-71.35375;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000784;Dîner, Barrage à;Alex, Rivière;Passes-Dangereuses;Maria-Chapdelaine;Petit barrage;48.998825;-71.607322;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000785;Damase, Barrage;Damase, Lac / Épiphane, Rivière;Passes-Dangereuses;Maria-Chapdelaine;Forte contenance;49.06875;-71.812278;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000786;Blanche, Barrage;Blanche, Lac / Trib.49D.04M.30S.-71D.28M.46S.;Passes-Dangereuses;Maria-Chapdelaine;Forte contenance;49.097103;-71.473492;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000787;Passes-Dangereuses, Barrage des;Péribonka, Lac / Péribonka, Rivière;Passes-Dangereuses;Maria-Chapdelaine;Forte contenance;49.903611;-71.255278;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000788;Passes-Dangereuses-4, Digue des;Péribonka, Lac / Péribonka, Rivière;Passes-Dangereuses;Maria-Chapdelaine;Forte contenance (parent);49.925603;-71.306683;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000792;Grand-Jourdain, Barrage du;Jourdain, Grand lac / Trib.49D.45M.01S.-72D.13M.58S.;Rivière-Mistassini;Maria-Chapdelaine;Forte contenance;49.792964;-72.170975;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000793;barrage lac aqueduc;Réservoir, Le / Trib.48D.23M.04S.-71D.58M.12S.;Desbiens;Lac-Saint-Jean-Est;Forte contenance;48.386944;-71.961733;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000794;nan;Estaire, Lac / Trib.48D.19M.12S.-71D.50M.57S.;Métabetchouan--Lac-à-la-Croix;Lac-Saint-Jean-Est;Faible contenance;48.322708;-71.838208;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000795;nan;Couchepaganiche Est, Rivière;Métabetchouan--Lac-à-la-Croix;Lac-Saint-Jean-Est;Faible contenance;48.364219;-71.832586;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000796;nan;Lac, Décharge du;Métabetchouan--Lac-à-la-Croix;Lac-Saint-Jean-Est;Faible contenance;48.374789;-71.896989;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000797;nan;Six, Lac du / Puant, Ruisseau;Métabetchouan--Lac-à-la-Croix;Lac-Saint-Jean-Est;Forte contenance;48.336786;-71.793278;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000798;nan;Rang Trois, Cours d'eau du;Métabetchouan--Lac-à-la-Croix;Lac-Saint-Jean-Est;Faible contenance;48.364697;-71.804983;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000799;nan;Rang Trois, Cours d'eau du;Métabetchouan--Lac-à-la-Croix;Lac-Saint-Jean-Est;Faible contenance;48.358906;-71.804228;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000800;nan;Belle Rivière, Ruisseau de la;Hébertville;Lac-Saint-Jean-Est;Faible contenance;48.353247;-71.726533;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000801;nan;Aulnaies, Rivière des;Hébertville;Lac-Saint-Jean-Est;Petit barrage;48.393331;-71.679581;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000802;nan;Belle Rivière, La;Hébertville;Lac-Saint-Jean-Est;Faible contenance;48.439333;-71.736831;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000804;nan;HÉBERTVILLE (D') / Trib.48D.26M.20S.-71D.35M.04S.;Hébertville;Lac-Saint-Jean-Est;Forte contenance;48.438064;-71.5744;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000805;nan;AQUEDUC DE SAINT-BRUNO (DE L') / Trib.48D.26M.28S.-71D.34M.47S.;Hébertville;Lac-Saint-Jean-Est;Forte contenance;48.440778;-71.573539;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000806;nan;LACHANCE / Trib.48D.27M.13S.-71D.33M.44S.;Hébertville;Lac-Saint-Jean-Est;Forte contenance;48.447806;-71.56075;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000807;nan;BERTRAND-TREMBLAY (À) / Raquette, Rivière;Hébertville;Lac-Saint-Jean-Est;Forte contenance;48.471439;-71.554153;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000809;L'Isle-Maligne-7, Évacuateur de;Saint-Jean, Lac / Saguenay, Rivière;Saint-Gédéon;Lac-Saint-Jean-Est;Forte contenance;48.564764;-71.758631;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000810;Île-Sainte-Anne, Barrage de l';Saguenay, Rivière;Alma;Lac-Saint-Jean-Est;Forte contenance;48.553492;-71.659564;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000811;L'Isle-Maligne, Barrage de;Saint-Jean, Lac / Saguenay, Rivière;Alma;Lac-Saint-Jean-Est;Forte contenance;48.577253;-71.634747;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000812;L'Isle-Maligne-2, Déversoir de;Saint-Jean, Lac / Saguenay, Rivière;Alma;Lac-Saint-Jean-Est;Forte contenance;48.580717;-71.639881;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000813;L'Isle-Maligne-3, Évacuateur de;Saint-Jean, Lac / Saguenay, Rivière;Alma;Lac-Saint-Jean-Est;Forte contenance;48.582944;-71.647283;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000814;L'Isle-Maligne-4, Évacuateur de;Saint-Jean, Lac / Saguenay, Rivière;Alma;Lac-Saint-Jean-Est;Forte contenance;48.584378;-71.655906;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000815;L'Isle-Maligne-5, Évacuateur de;Saint-Jean, Lac / Saguenay, Rivière;Alma;Lac-Saint-Jean-Est;Forte contenance;48.575653;-71.751528;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000816;L'Isle-Maligne-5A, Déversoir de;Saint-Jean, Lac / Saguenay, Rivière;Alma;Lac-Saint-Jean-Est;Forte contenance;48.576567;-71.750942;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000817;L'Isle-Maligne-6, Digue de;Saint-Jean, Lac / Saguenay, Rivière;Alma;Lac-Saint-Jean-Est;Forte contenance;48.566906;-71.756042;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000818;L'Isle-Maligne-8, Digue de;Saint-Jean, Lac / Saguenay, Rivière;Alma;Lac-Saint-Jean-Est;Forte contenance;48.586092;-71.666044;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000825;nan;Labrecque, Lac / Mistouk, Rivière;Labrecque;Lac-Saint-Jean-Est;Forte contenance;48.673456;-71.523503;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000826;nan;Sables, Rivière aux;Labrecque;Lac-Saint-Jean-Est;Petit barrage;48.709217;-71.499442;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000827;nan;;Labrecque;Lac-Saint-Jean-Est;Faible contenance;48.665639;-71.546528;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000828;nan;;Labrecque;Lac-Saint-Jean-Est;Faible contenance;48.667778;-71.546111;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000829;nan;Trib.48D.47M.59S.-71D.25M.17S.;Lamarche;Lac-Saint-Jean-Est;Petit barrage;48.806058;-71.428294;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000830;nan;Eileen, Ruisseau;Lamarche;Lac-Saint-Jean-Est;Faible contenance;48.78045;-71.411081;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000831;nan;Harts, Rivière aux;L'Ascension-de-Notre-Seigneur;Lac-Saint-Jean-Est;Faible contenance;48.691472;-71.686392;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000832;nan;Harts, Rivière aux;L'Ascension-de-Notre-Seigneur;Lac-Saint-Jean-Est;Faible contenance;48.697192;-71.685453;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000833;Chute-du-Diable, Barrage de la;Péribonka, Rivière;L'Ascension-de-Notre-Seigneur;Lac-Saint-Jean-Est;Forte contenance;48.780317;-71.697808;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000834;Chute-du-Diable, Digue de la;Péribonka, Rivière;Passes-Dangereuses;Maria-Chapdelaine;Forte contenance;48.781389;-71.695;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000840;Chute-à-la-Savane, Barrage de la;Péribonka, Rivière;Sainte-Monique;Lac-Saint-Jean-Est;Forte contenance;48.7539;-71.83945;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000848;Canots-Verts, Barrage des;Canots Verts, Lac des / Canots Est, Rivière aux;Lac-Moncouche;Lac-Saint-Jean-Est;Petit barrage;47.956114;-71.486786;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000849;Apica, Barrage;Apica, Lac / Gauthier, Ruisseau;Lac-Moncouche;Lac-Saint-Jean-Est;Faible contenance;47.975819;-71.446236;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000851;Dartois, Barrage;Dartois, Lac / Trib.48D.03M.41S.-71D.58M.09S.;Belle-Rivière;Lac-Saint-Jean-Est;Petit barrage;48.051631;-71.925975;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000852;nan;Cabanage, Rivière du;Petit-Saguenay;Le Fjord-du-Saguenay;Faible contenance;48.213992;-70.080506;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000854;L'Anse-Saint-Jean, Barrage de;Saint-Jean, Rivière;L'Anse-Saint-Jean;Le Fjord-du-Saguenay;Forte contenance;48.208689;-70.283533;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000855;nan;Trib.48D.13M.49S.-70D.13M.13S.;L'Anse-Saint-Jean;Le Fjord-du-Saguenay;Faible contenance;48.227803;-70.217344;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0000856;Lac-Ha! Ha!, Barrage déversoir du;Ha! Ha!, Lac / Ha! Ha!, Rivière;Ferland-et-Boilleau;Le Fjord-du-Saguenay;Forte contenance;48.066061;-70.825592;https://www.cehq.gouv.qc.ca/barrages/default.asp
